,titulo,artista,letras
159,Você É Especial,Daniel e Samuel," O que se perde pelo ar é folha e pó. O que não serve pra usar vagueia só. E você não vive só. Você é vaso de valor. Quem já nasceu tem que entender. Que já venceu. Teve o direito de crescer, aconteceu. Isto eu já sei de cor. Você é vaso de valor. Você precisa acreditar. Que quem é filho é herdeiro. E quem nasceu pra governar. Deus usa até no cativeiro. Esse tempo vai passar. Não desista de orar. Ele é fiel e verdadeiro. E se você disser para mim. Que já foi vaso, está quebrado. E por enquanto esta assim. Jogado aos cantos, encostado. Eu prefiro insistir que o oleiro está aqui. Pra mudar o seu estado. Você é especial. Quem te deu a vida, destruiu a forma. Não fez outro igual. Você ainda não perdeu. Você não é folha, você é alguém. No coração de Deus.  "
160,Coração Mal Assombrado,Marília Mendonça," Quando encostar a cabeça no seu travesseiro. Não vai ser só a consciência que vai pesar. Dos seus pesadelos comigo, esse é só o primeiro. Quanto mais cê tenta fugir, mais cê vai me encontrar. Tô naquele banho demorado. No CD que não sai do seu carro. Vai ter um pedacinho de mim por onde cê passar. Tô em todo lugar. No gosto amargo da sua boca. No choro que molha a sua roupa. Eu tô nos encontros que deram errado. Tô em todo lugar. No espaço que sobra na sua cama. Eu tô no silêncio que te chama. Cê ta delirando, eu não tô do seu lado. É seu coração que tá mal assombrado. Tô naquele banho demorado. No CD que não sai do seu carro. Vai ter um pedacinho de mim por onde cê passar. Tô em todo lugar. No gosto amargo da sua boca. No choro que molha a sua roupa. Eu tô nos encontros que deram errado. Tô em todo lugar. No espaço que sobra na sua cama. Eu tô no silêncio que te chama. Cê ta delirando, eu não tô do seu lado. É seu. Tô em todo lugar. No gosto amargo da sua boca. No choro que molha a sua roupa. Eu tô nos encontros que deram errado. Tô em todo lugar. No espaço que sobra na sua cama. Eu tô no silêncio que te chama. Cê ta delirando, eu não tô do seu lado. É seu coração que tá mal assombrado.  "
161,Não Dá Pra Continuar,João Bosco e Vinícius, Se não dá pra continuar. Melhor ir cada um para um lado e pararmos por aqui. Preciso de mais amor. E você não anda tendo tempo pra mim. Quando ligo não me atende. Quando falo não compreende os meus problemas. Se te peço um beijo você foge. Eu permaneço sozinho com o meu dilema. Se for pra continuar assim. As coisas vão ficar muito difíceis entre nós. Você querendo só ficar e eu aqui num canto. Amando só por nós dois. Não pense que sou vítima. Ou que só tô aqui fazendo drama. Esse é o mais puro sentimento. De um coração que te ama.  
162,A Mala é Falsa (part. Henrique & Juliano),Felipe Araújo," É, agora tá com tempo pra me escutar. Agora diz que ama e que vai mudar. Eu sei que a cena é forte, vai doer agora. Arrumei minha mala, tô caindo fora. Você não percebeu, mas esfriou. Caiu na rotina, você descuidou. Eu só queria um pouco de carinho. Fica tranquila amor eu tô fingindo. A mala é falsa, amor. Engole o choro, embora eu não vou. Agora vê se aprende a dar valor. Mata minha sede de fazer amor.  "
163,Sua Melhor Versão,Bruno e Marrone," Hoje me disseram que cê beija bem. Eu sei, ontem a noite eu que te beijei. Falaram bem do cheiro do seu corpo. Conheço, esse perfume foi eu quem te dei. E nem precisa me explicar nada. Melhor não estragar a madrugada. Você já sabe onde tá pisando. O nosso tempo tá quase acabando. Em meia hora o sol vai nascer. Eu tô querendo o melhor de você. Da porta pra fora. Pouco importa se a gente é amante ou amigo. O que vale é que aqui na cama. Sua melhor versão tá deitada comigo.  "
164,Decida,Milionário e José Rico," ""No amor há momentos. Que temos que dizer um para o outro. Decida"". Sente aqui comigo no sofá. E vamos conversar. É hora de abrir o jogo. Nosso amor está indo água abaixo. Se deixar vira relaxo. Temporal apaga o fogo. Por que você não olha nos meus olhos. Seu beijo não tem o mesmo sabor. O seu carinho não me faz dormir. Nem sua quando a gente faz amor. Você só vai tomar banho sozinha. Na hora do jantar me diz que já comeu. Não vê novelas e nem liga o som. Diz que não tem nada bom. Que satisfaça o ego seu. Você se esqueceu. Que dentro desta casa eu existo. Que em 82 casou comigo. Por isso exijo uma explicação. Se sou eu que te incomoda. Pra te fazer feliz fiz o que pude. Mas o incomodado é que se mude. Você quem vai tomar a decisão. Decida. Se vai embora ou ficar comigo. Se vai me respeitar como marido. Pois desse jeito não estou aguentando. Decida. Ou pare de uma vez com esse delírio. Talvez você precise usar colírio. Para enxergar o quanto ainda te amo.  "
165,Menina,Luan Santana," Sextafeira, céu de lua. Onze e meia, mesma esquina. Tô chegando, nem se arruma. Temos pouco tempo, menina. É uma pena ter que ser assim, escondido. Nosso amor tão puro tá correndo perigo. Só porque não sou da sua classe social. Eu não tenho dinheiro, mas eu tenho coração. Um dia eu vou pagar as conta com esse violão. Segura na minha mão e vamo junto até o final. Eles vão ter que respeitar. E todo mundo aqui vai respeitar. A menina da rua de cima. E o carinha da rua de baixo. Se encontram na rua do meio. Espalhando amor pelo bairro. A menina da rua de cima. E o carinha da rua de baixo. Se encontram na rua do meio. Espalhando amor pelo bairro. E nunca mais parou. Sextafeira, céu de lua. Onze e meia, mesma esquina. Tô chegando, nem se arruma. Temos pouco tempo, menina. É uma pena ter que ser assim, escondido. Nosso amor tão puro tá correndo perigo. Só porque não sou da sua classe social. Eu não tenho dinheiro, mas eu tenho coração. Um dia eu vou pagar as conta com esse violão. Segura na minha mão e vamo junto até o final. Eles vão ter que respeitar. E todo mundo aqui vai respeitar. A menina da rua de cima. E o carinha da rua de baixo. Se encontram na rua do meio. Espalhando amor pelo bairro. A menina da rua de cima. E o carinha da rua de baixo. Se encontram na rua do meio. Espalhando amor pelo bairro. E nunca mais parou. A menina da rua de cima. E o carinha da rua de baixo. Se encontram na rua do meio. Espalhando amor pelo bairro. E nunca mais parou.  "
166,Sentimento Louco,Marília Mendonça," Só queria mais um pouco desse sentimento louco. De acordar de madrugada pra fazer de novo. E se isso for pecado, quem vai nos julgar. Quem nunca amou nunca vai entender. Essa loucura que eu sinto por você. Só sei que é bom demais, é bom demais. Mas quando te vejo com ela. A minha mão gela. Minha boca vai secando, eu vou ficando muda. Ô meu Deus, me ajuda, o que é que eu vou fazer. Eu sei que tá com ela pra manter as aparências. Mas nas suas horas de carência, você vem me ver. E a gente faz amor. Me diz que eu sou o seu amor. E vai embora antes do dia amanhecer. Eu sei que é errado e quem vai entender. Você é casado e eu não quero perder. Eu sei, tá com ela, mas amo você. Você e ela não têm nada a ver. Eu sei que é errado e quem vai entender. Você é casado e eu não quero perder. Eu sei, tá com ela, mas amo você. Você e ela não têm nada a ver. Sou mais eu e você. E a gente faz amor. Me diz que eu sou o seu amor. E vai embora antes do dia amanhecer. Eu sei que é errado e quem vai entender. Você é casado e eu não quero perder. Eu sei, tá com ela, mas amo você. Você e ela não têm nada a ver. Eu sei que é errado e quem vai entender. Mas eu amo você. Você e ela não têm nada a ver. Eu sei que é errado e quem vai entender. Você é casado e eu não quero perder. Eu sei, tá com ela, mas amo você. Você e ela não têm nada a ver. Sou mais eu e você.  "
167,Namoro Démodé,Maria Cecília e Rodolfo," Namoro de vovô e vovó, eu e você, com você. Eu topo retroceder, beijo na mão, namorar no portão. Te pego às 6h te devolvo às 10h. Prometi pro seu pai, te devolvo às 10h. O mundo de cabeça baixa olhando o celular. E assim ficou mais fácil pra eu te achar. Eu me pergunto rindo como é que não te viram. Eu vi primeiro, tira o olho que essa é pra casar. Esse amor que anda fora de moda, eu quero usar com você. Mesmo brega antigo demais, cafona demais démodé. E a resposta pra quem ri de nós, inventar de tocar no assunto. É que a gente ta treinando pra ficar velhinho juntos. Esse amor que anda fora de moda, eu quero usar com você. Mesmo brega antigo demais, cafona demais démodé. E a resposta pra quem ri de nós, inventar de tocar no assunto. É que a gente ta treinando pra ficar velhinho juntos. O mundo de cabeça baixa olhando o celular. E assim ficou mais fácil pra eu te achar. Eu me pergunto rindo como é que não te viram. Eu vi primeiro, tira o olho que essa é pra casar. Esse amor que anda fora de moda, eu quero usar com você. Mesmo brega antigo demais, cafona demais démodé. E a resposta pra quem ri de nós, inventar de tocar no assunto. É que a gente ta treinando pra ficar velhinho juntos. Esse amor que anda fora de moda, eu quero usar com você. Mesmo brega antigo demais, cafona demais démodé. E a resposta pra quem ri de nós, inventar de tocar no assunto. É que a gente ta treinando pra ficar velhinho juntos.  "
168,Essas Nossas Brigas,Marília Mendonça," Tô sofrendo e tô fazendo você sofrer. O que a gente tá vivendo não tem nada a ver. É melhor cada um seguir o seu caminho. Toda hora a gente briga sem explicação. Não tem amor, não tem respeito, não tem paixão. E por isso que eu prefiro é ficar sozinha. Já é hora, é agora. O nosso lance acabou. Não implora, vou embora. E o que passou, passou. Não vejo outra saída. Pra essas nossas brigas. Melhor é dar um tempo. Pra que sofrimento. Segue a sua vida. Eu vou seguir a minha. Seguir o meu destino. E seja como for. Que venha um novo amor. Que eu já tô de saída. Já é hora, é agora. O nosso lance acabou. Não implora, vou embora. E o que passou, passou. Não vejo outra saída. Pra essas nossas brigas. Melhor é dar um tempo. Pra que sofrimento. Segue a sua vida. Eu vou seguir a minha. Seguir o meu destino. E seja como for. Que venha um novo amor. Que eu já tô de saída. Não vejo outra saída. Pra essas nossas brigas. Melhor é dar um tempo. Pra que sofrimento. Segue a sua vida. Eu vou seguir a minha. Seguir o meu destino. E seja como for. Que venha um novo amor. Eu já tô  de saída.  "
169,Tentei Te Esquecer,Matogrosso & Mathias," Ah como quero te encontrar novamente. Estou sozinho procurando você. Ah como quero te abraçar loucamente. Olhar dentro dos teus olhos e dizer.... Não vivo sem você. O tempo passa cai a noite,. O dia vem. Tento fingir mas não dá. Pra esconder. Ah eu sonhei nas noites vagas,. Com teu amor. Provei teu beijo, magoei. Minha dor. Tentei te esquecer, não deu. Pensei que fosse mais forte. Que esse amor. Ó minha paixão, sou teu. Por mais que eu queira. Disfarçar como estou. O meu coração,. Se nega aceitar. Passa o tempo eu não esqueço de te amar.. O tempo passa cai a noite,. O dia vem. Tento fingir mas não dá. Pra esconder. Ah eu sonhei nas noites vagas,. Com teu amor. Provei teu beijo, magoei. Minha dor. Tentei te esquecer, não deu. Pensei que fosse mais forte. Que esse amor. Ó minha paixão, sou teu. Por mais que eu queira. Disfarçar como estou. O meu coração,. Se nega aceitar. Passa o tempo eu não esqueço de te amar.  "
170,Pra Te Fazer Lembrar,Lucas Lucco," Tá tão difícil pra você também, né. Com o coração vazio, mas sempre de pé. Buscando alguma direção. Quantas vezes você me escreveu e não mandou. Pegou o telefone e não ligou. Partiu seu próprio coração. Eu tenho uma má notícia pra te dar. Isso não vai passar tão cedo, não adianta esperar. Às vezes ficamos bem, mas depois vem o desespero. Eu tento esconder, mas vi que pensei em você o dia inteiro. Mas sempre haverá uma data, palavra, um olhar. Um filme, uma música, pra te fazer lembrar. Um perfume, um abraço, um sorriso só pra atrapalhar. Só pra te fazer lembrar de mim. Tá tão difícil pra você também, né. Com o coração vazio, mas sempre de pé. Buscando alguma direção. Quantas vezes você me escreveu e não mandou. Pegou o telefone e não ligou. Partiu seu próprio coração. Eu tenho uma má notícia pra te dar. Isso não vai passar tão cedo, não adianta esperar. Às vezes ficamos bem, mas depois vem o desespero. Eu tento esconder, mas vi que pensei em você o dia inteiro. Mas sempre haverá uma data, palavra, um olhar. Um filme, uma música, pra te fazer lembrar. Um perfume, um abraço, um sorriso só pra atrapalhar. Só pra te fazer. Mas sempre haverá uma data, palavra, um olhar. Um filme, uma música, pra te fazer lembrar. Um perfume, um abraço, um sorriso só pra atrapalhar. Só pra te fazer lembrar de mim. Só pra te fazer lembrar de mim. Mas sempre haverá uma data, palavra, um olhar. Um filme, uma música, pra te fazer lembrar. Um perfume, um abraço, um sorriso só pra atrapalhar. Só pra te fazer lembrar de mim. Só pra te fazer lembrar de mim. Só pra te fazer lembrar de mim.  "
171,5 KM,Henrique e Juliano," Doente de saudade, me dei alta pra viver. Tô contando as horas, são dois dias sem te ver. Já deu pra entender que você me faz falta. E pra chegar até você, eu já decorei. São 5 km, 7 sinais, 20 esquinas, 2 hospitais. 7 andares, são duas portas. Tô no seu quarto, a hora é agora, a hora é agora. Desliga esse abajur, que o show não precisa de luz. Ação, romance ou suspense, a escolha é sua. O filme é só pra arrumar desculpa. O filme é só pra arrumar desculpa. Desliga esse abajur, que o show não precisa de luz. Ação, romance ou suspense, a escolha é sua. O filme é só pra arrumar desculpa. A gente pausa, volta e continua. E pra chegar até você, eu já decorei. São 5 km, 7 sinais, 20 esquinas, 2 hospitais. 7 andares, são duas portas. Tô no seu quarto, a hora é agora, a hora é agora. Desliga esse abajur, que o show não precisa de luz. Ação, romance ou suspense, a escolha é sua. O filme é só pra arrumar desculpa. O filme é só pra arrumar desculpa. Desliga esse abajur, que o show não precisa de luz. Ação, romance ou suspense, a escolha é sua. O filme é só pra arrumar desculpa. A gente pausa, volta e continua.  "
