,titulo,artista,letras
313,Lamentos,Pixinguinha," Morena, tem pena. Mas ouve o meu lamento. Tento em vão te esquecer. Mas, ai, o meu tormento é tanto. Que eu vivo em prantos, sou tão infeliz. Não há coisa mais triste meu benzinho. Que esse chorinho que eu te fiz. Sozinho, morena. Você nem tem mais pena. Ai, meu bem, fiquei tão só. Tem dó, tem dó de mim. Porque eu estou triste assim por amor de você. Não há coisa mais linda neste mundo. Que o meu carinho por você. Morena, tem pena. Mas ouve o meu lamento. Tento em vão te esquecer. Mas, ai, o meu tormento é tanto. Que eu vivo em prantos, sou tão infeliz. Não há coisa mais triste meu benzinho. Que esse chorinho que eu te fiz. Sozinho, morena. Você nem tem mais pena. Ai, meu bem, fiquei tão só. Tem dó, tem dó de mim. Porque eu estou triste assim por amor de você. Não há coisa mais linda neste mundo. Que o meu carinho por você.  "
314,Merece Respeito,Fundo de Quintal," Nosso samba é mais forte resiste. Mas há o que insiste em dizer que acabou . Diz também que é coisa do passado. Artigo esgotado, coisa sem valor. Há quem goste e finge que não gosta. E samba pelas costas . Pra não dar o braço a torcer. Há o que sente que o samba é quente. Samba com a gente até o amanhecer . Ê ê ê . Nosso samba merece respeito. É mais do que obra prima ou filosofiaEmoção pra valer. O samba é alegria, amor e poesia. Que embala o povo a sonhar . Sempre a sonhar. O samba me acalma . É luz que envolve a alma . O show tem que continuar. Lalaia lalaia, lalaia lalaia lalaia. O show tem que continuar . Lalaia lalaia, lalaia lalaia lalaia. O show tem que continuar....  "
315,Pé do Meu Samba,Mart'nália," Dez na maneira e no tom,. Você é o cheiro bom. Da madeira do meu violão. Você é a Festa da Penha,. A Feira de São Cristóvão,. É a Pedra do Sal. Você é a Intrépida Trupe,. A Lona de Guadalupe,. Você é o Leme e o Pontal. Nunca me deixa na mão. Você é a canção que consigo. Escrever afinal. Você é o Buraco Quente,. A Casa da Mãe Joana,. Você é Vila Isabel. Você é o Largo Do Estácio,. Curva de Copacabana. Tudo o que o Rio me deu. Pé do meu samba. Chão do meu terreiro. Mão do meu carinho,. Glória em meu outeiro. Tudo para o coração. De um brasileiro. Dez na maneira e no tom,. Você é o cheiro bom. Da madeira do meu violão. Você é a Festa da Penha,. A Feira de São Cristóvão,. É a Pedra do Sal. Você é a Intrépida Trupe,. A Lona de Guadalupe,. Você é o Leme e o Pontal. Nunca me deixa na mão. Você é a canção que consigo. Escrever afinal. Você é o Buraco Quente,. A Casa da Mãe Joana,. Você é Vila Isabel. Você é o Largo Do Estácio,. Curva de Copacabana. Tudo o que o Rio me deu. Pé do meu samba. Chão do meu terreiro. Mão do meu carinho,. Glória em meu outeiro. Tudo para o coração. De um brasileiro. Pé do meu samba. Chão do meu terreiro. Mão do meu carinho,. Glória em meu outeiro. Tudo para o coração. De um brasileiro. Mão do meu carinho,. Glória em meu outeiro. Tudo para o coração. De um brasileiro. Tudo para o coração. De um brasileiro. Tudo para o coração. De um brasileiro.  "
316,Um Lindo Sonho,Fundo de Quintal," Da primeira vez que o meu olhar achou o seu. Ganhei um lindo sonho. Uma luz divina em mim então. reacendeu. E fim daquele mundo tão tristonho. Eu vivia a sofrer. Quem me vê já não diz. Quem me viu só me vê... feliz. Uma outra vez eu pude ouvir a sua voz. E um beijo de lembrança. Fez o céu abençoar e até orar por nós. Trazendo mais certeza a esperança. Quem me via sofrer. Já me vê e não diz. Quem me viu só me vê feliz. Te ver feliz e o que me faz viver. Te querer pra sempre, sempre te querer. Noite ou madrugada... rua ou estrada, onde for. Meu pensamento... como vento vai correndo te buscar. Tarde ou alvorada... no quarto ou na sacada, onde for. Eu tenho amor pra dar.  "
317,Dom de Sonhar,Mumuzinho, Diz que me ama. Mesmo que seja mentira. Mesmo que por brincadeira. Nem que eu fique na mira. Certeira da disilusão. Sonhar nunca foi em vão. E você é meu sonho predileto. Pois saiba que quando estou quieto. Estou com certeza viajando. E segurando sua mão. Pois saiba que quando estou quieto. Estou com certeza viajando. E segurando sua mão. Transforma em verdade. Este meu dom de sonhar. Me dê a sua mão e vamos viajar o o o o. É loucura te olhar e não te desejar. Então mente pra mim. Eu quero acreditar.  
318,Luz do Repente,Jovelina Pérola Negra," Deixa comigo, deixa comigo. Eu seguro o pagode e não deixo cair ééé. Sem vacilar é é. Sem me exibir é é. Só vim mostrar, ééé. O que aprendi. Deixa comigo, deixa comigo. Eu seguro o pagode e não deixo cair ééé. Sem vacilar é é. Sem me exibir é é. Só vim mostrar, ééé. O que aprendi. Eu sou partideira da pele mais negra. Que venho, que chego para improvisar. Já vi partideiro que nunca vacila. Entrando na fila, querendo versar. Mas dou um aviso que  meu improviso. É sério, é ciso, não é de brincar. Otário com aço, eu mando pro espaço. Versando, eu faço o bicho pegar. é Sem vacilar é  é. Sem me exibir é é. Só vim mostrar, ééé. O que aprendi. Deixa comigo, deixa comigo. Eu seguro o pagode e não deixo cair ééé. Sem vacilar é é. Sem me exibir é é. Só vim mostrar, ééé. O que aprendi. A luz do repente a estrela cadente. Chega de repente, não dá pra sentir. Na lei do pagode, só versa quem pode. Quem sabe somar e não subtrair. Não sou diamante, safira, esmeralda. Não sou turmalina nem mesmo rubi. Por onde eu passo eu deixo saudade. A pérola negra passou por aqui. é Sem vacilar é  é. Sem me exibir é é. Só vim mostrar, ééé. O que aprendi. Deixa comigo, deixa comigo. Eu seguro o pagode e não deixo cair ééé. Sem vacilar é é. Sem me exibir é é. Só vim mostrar, ééé. O que aprendi.  "
319,Rio Antigo (Como Nos Velhos Tempos),Alcione," Quero um batepapo na esquina. Eu quero o Rio antigo. Com crianças na calçada. Brincando sem perigo. Sem metrô e sem frescão. O ontem no amanhã. Eu que pego o bonde 12 de Ipanema. Pra ver o Oscarito e o Grande Otelo no cinema. Domingo no Rian. Me deixa eu querer mais, mais paz. Um pregão de garrafeiro. Zizinho no gramado. Eu quero um samba sincopado. Taioba, bagageiro. E o desafinado que o Jobim sacou. Quero o programa de calouros. Com Ary Barroso. O Lamartine me ensinando. Um lá, lá, lá, lá, lá, gostoso. Quero o Café Nice. De onde o samba vem. Quero a Cinelândia estreando ""E o Vento Levou"". Um velho samba do Ataulfo. Que ninguém jamais gravou. PRK 30 que valia 100. Como nos velhos tempos. Um carnaval com serpentinas. Eu quero a Copa Roca de Brasil e Argentina. Os Anjos do Inferno, 4 Ases e Um Coringa. Eu quero, eu quero porque é bom. É que pego no meu rádio uma novela. Depois eu vou à Lapa, faço um lanche no Capela. Mais tarde eu e ela, pros lados do Hotel Leblon. Um som de fossa da Dolores. Uma valsa do Orestes, zumzumzum dos Cafajestes. Um bife lá no Lamas. Cidade sem Aterro, como Deus criou. Quero o chá dançante lá no clube. Com Waldir Calmon. Trio de Ouro com a Dalva. Estrela Dalva do Brasil. Quero o Sérgio Porto. E o seu bom humor. Eu quero ver o show do Walter Pinto. Com mulheres mil. O Rio aceso em lampiões. E violões que quem não viu. Não pode entender. O que é paz e amor.  "
320,Ô Abre Alas,Chiquinha Gonzaga," Ô Abre Alas,. Que eu quero passar (2 X). Eu sou da Lira,. Não posso negar (2 X). Ô Abre Alas,. Que eu quero passar (2 X). Rosas de Ouro é quem vai ganhar (2 X).  "
321,Recado à Minha Amada,Katinguelê," Lua vai. Iluminar os pensamentos dela. Fala prá ela. Que sem ela eu não vivo. Viver sem ela. É o meu pior castigo.... Vá dizer. Que se ela for. Eu vou sentir saudades. Dos velhos tempos. Que a felicidade. Reinava em nossos. Pensamentos, Lua.... Lua vai (Lua vai). Iluminar os pensamentos dela. (Fala prá ela). Fala prá ela. Que sem ela eu não vivo. (Dererererê). Viver sem ela. É o meu pior castigo.... (Vá dizer). Vá dizer. Que se ela for. Eu vou sentir saudades. (Saudades Sauddades). Dos velhos tempos. Que a felicidade. Reinava em nossos. Pensamentos, Lua.... Lua vá dizer. Que a minha paz. Depende da vontade. E da bondade vinda dessa moça. Em perdoar. Meus sentimentos, Lua.... Ora vá dizer. Que ela sem mim. Não tem felicidade. Que moço igual. Não há pela cidade. Mande um recado. A minha amada. Oh Lua. Lua vai.... Lua vai (Lua vai). Iluminar os pensamentos dela. (Fala prá ela). Fala prá ela. Que sem ela eu não vivo. (Dererererê). Viver sem ela. É o meu pior castigo.... (Vá dizer). Vá dizer. Que se ela for. Eu vou sentir saudades. (Saudades Sauddades). Dos velhos tempos. Que a felicidade. Reinava em nossos. Pensamentos, Lua.... Lua vá dizer. Que a minha paz. Depende da vontade. E da bondade vinda dessa moça. Em perdoar. Meus sentimentos, Lua. Lua vai.... Ora vá dizer. (Dizer). Que ela sem mim. Não tem felicidade. (Felicidade). Que moço igual. Não há pela cidade. Mande um recado. A minha amada. Oh Lua. Lua vai.... Lua vai (Lua vai). Iluminar os pensamentos dela. (Fala prá ela). Fala prá ela. Que sem ela eu não vivo. (Sem ela eu não vivo). Viver sem ela. É o meu pior castigo.... (Vá dizer). Vá dizer. Que se ela for. Eu vou sentir saudades. (Saudades Sauddades). Dos velhos tempos. Que a felicidade. (Felicidade). Reinava em nossos. Pensamentos, Lua.... Lua vai (Lua vai). Iluminar os pensamentos dela. (Fala prá ela). Fala prá ela. Que sem ela eu não vivo. (Dererererê). Viver sem ela. É o meu pior castigo.... (Vá dizer). Vá dizer. Que se ela for. Eu vou sentir saudades. (Saudades Sauddades). Dos velhos tempos. Que a felicidade. Reinava em nossos. Pensamentos, Lua....  "
322,Garoto Maroto,Alcione, Você faz de conta. Que quer meu perdão. Mas depois apronta. No meu coração.... Desarruma tudo. Fazendo arruaça. Me põe quase louca. De tanta pirraça. Com os carinhos. Que dá sem favor. Tira meu escudo. Me põe indefesa. Me deixa acesa. Com água na boca. Carente de amor.... Garoto Maroto. Travesso no jeito de amar. Faz de mim. Seu pequeno brinquedo. Querendo brincar. Garoto. Vem amor. Vem mostrar o caminho. Da doce ilusão. Só você pode ser. A criança do meu coração. Garoto. Garoto Maroto. Travesso no jeito de amar. Faz de mim. Seu pequeno brinquedo. Querendo brincar. Garoto. Vem amor. Vem mostrar o caminho. Da doce ilusão. Só você pode ser. A criança do meu coração. (Repetir a Letra).  
323,Cada vida um Destino,Arlindo Cruz," Nasce um ser. E numa simples palmadinha, chora. Como se fosse um brado de guerra, chora. Anunciando a sua jornada. Pelo mundo afora, chora. Mais um soldado. Pra guerra do cotidiano, chora. Onde a lei é nascer, lutar e morrer, chora. Procura afastar nas batalhas. Seus desenganos, chora. Muito terá que chorar pra vencer. E vai ter sempre à sua frente. Como um rival permanente. Como um eterno oponente. O dia de amanhã. Alegria, surpresa, tristeza, decepção. Palavras sempre vivas nesse mundo cão. Buscando sim, achando o não. E mesmo assim não pode deixar de lutar. E sempre tentando encontrar a luz. Cada vida um destino. Cada destino uma cruz.  "
324,O Assassinato do Camarão,Os Originais do Samba, Assassinaram o Camarão. Assim começou a tragédia. No fundo do mar. O caranguejo levou prêso. O tubarão. Siri sequestrou a sardinha. Tentando fazer confessar. O guaiamum que não se apavora. DisseEu que vou investigar.... Vou dar um pau nas piranhas. Lá fora. Vocês vão ver. Elas vão ter que entregar...(2x). Logo ao saber da notícia. A tainha tratou de se mandar. Até o peixe espada. Também foi se entocar.... Malandro foi o peixe galo. Bateu asas e voou. Até hoje eu não sei. Como a briga terminou..(2x). Assassinaram. Assassinaram o Camarão. Assim começou a tragédia. No fundo do mar. O caranguejo levou preso. O tubarão. Siri sequestrou a sardinha. Tentando fazer confessar. O guaiamum que não se apavora. DisseEu que vou investigar.... Vou dar um pau nas piranhas. Lá fora. Vocês vão ver. Elas vão ter que entregar...(2x). Logo ao saber da notícia. A tainha tratou de se mandar. Até o peixe espada. Também foi se entocar.... Malandro foi o peixe galo. Bateu asas e voou. Até hoje eu não sei. Como a briga terminou..(2x). Assassinaram o Camarão.  
325,Dança da Solidão,Paulinho da Viola," Solidão é lava que cobre tudo. Amargura em minha boca. Sorri seus dentes de chumbo. Solidão palavra cavada no coração. Resignado e mudo. No compasso da desilusão. Desilusão, desilusão. Danço eu dança você. Na dança da solidão. Camélia ficou viúva, Joana se apaixonou. Maria tentou a morte, por causa do seu amor. Meu pai sempre me dizia, meu filho tome cuidado. Quando eu penso no futuro, não esqueço o meu passado. Desilusão, desilusão. Danço eu dança você. Na dança da solidão. Quando vem a madrugada, meu pensamento vagueia. Corro os dedos na viola, contemplando a lua cheia. Apesar de tudo, existe uma fonte de água pura. Quem beber daquela água não terá mais amargura.  "
326,É sempre assim,Arlindo Cruz," É sempre assim, tem dias que você me trata bem. Saudade de mim. Buscando aquilo que você não tem. É sempre assim, tem noites que eu não sei o que é dormir. Saudade de mim. Tem noites que você está aqui. É sempre assim. Num segundo vira as costas, vai embora. Saudade de mim,. Me deseja me procura toda hora. O que fazer ah. Se eu tenho você. E parece que não. É sempre assim. Me despreza, me entristece, o teu desprezo. Saudade de mim. Que loucura me dá tudo que eu mereço. Na indecisão balança o meu coração. É hora. É hora de toda tristeza . Se acabar. Teu coração é o meu lugar, meu lugar. Queria com toda certeza . Te entregar meu coração. Te amar, te amar.  "
327,Sorriso de Criança,Dona Ivone Lara," Sorria mais criança pra não sofrer. Eu vi você, criança, no alvorecer. O sol se abrindo aos encantos de uma flor. Realizado o sonho... de um grande amor. Eu embalei... eu embalei . Nos braços meus criança... eu embalei. Eu embalei... eu embalei . Nos braços meus criança... eu embalei. E aprenda lutar pela vida pra se prevenir. Conheça todas as maldades pra não se iludir. Espalhe amor por onde for . Quem sabe amar destrói a dor. Seja todo seu viver . Um mundo cheio de prazer . Espalhe amor por onde for . Quem sabe amar destrói a dor. Seja todo seu viver . Um mundo cheio de prazer.  "
328,Samba do Crioulo Doido,Demônios da Garoa," Foi em Diamantina. Onde nasceu JK. Que a Princesa Leopoldina. Arresolveu se casá. Mas Chica da Silva. Tinha outros pretendentes. E obrigou a princesa. A se casar com Tiradentes. Lá iá lá iá lá ia. O bode que deu vou te contar. Lá iá lá iá lá iá. O bode que deu vou te contar. Joaquim José. Que também é. Da Silva Xavier. Queria ser dono do mundo. E se elegeu Pedro II. Das estradas de Minas. Seguiu pra São Paulo. E falou com Anchieta. O vigário dos índios. Aliouse a Dom Pedro. E acabou com a falseta. Da união deles dois. Ficou resolvida a questão. E foi proclamada a escravidão. E foi proclamada a escravidão. Assim se conta essa história. Que é dos dois a maior glória. Da. Leopoldina virou trem. E D. Pedro é uma estação também. O, ô , ô, ô,  ô,  ô. O trem tá atrasado ou já passou.  "
