,titulo,artista,letras
860,Touch Of Heaven,Hillsong Worship, How I live for the moments. Where I’m still in Your presence. All the noise dies down. Lord speak to me now. You have all my attention. I will linger and listen. I can’t miss a thing. Lord I know my heart wants more of. You My heart wants something new. So I surrender all. All I want is to live within Your love. Be undone by who You are. My desire is to know You deeper. Lord I will open up again. Throw my fears into the wind. I am desperate for a touch of heaven. Oooh. You’re the fire in the morning. You’re the cool in the evening. The breath in my soul. The life in my bones. There is no hesitation. In Your love and affection. It’s the sweetest of all. Lord I know my heart wants more of. You My heart wants something new. So I surrender all. All I want is to live within Your love. Be undone by who You are. My desire is to know You deeper. Lord I will open up again. Throw my fears into the wind. I am desperate for a touch of heaven. Oooh. I open up my heart to You. I open up my heart to You now. So do what only You can. Jesus have Your way in me now. All I want is to live within Your love. Be undone by who You are. My desire is to know You deeper. Lord I will open up again. Throw my fears into the wind. I am desperate for a touch of heaven.  
861,Sobre Ele,Amanda Rodrigues," Como pedir coroas a um Rei. Que da sua glória se despiu. Como exigir riquezas de um Rei. Que a cabeça não tinha onde reclinar. Como pedir honras a um Deus. Que maldito se fez. E coberto de vergonha foi por amor. Como eu posso ser assim. Querer tanto quando ele não quis. Nada além de me amar. E todos os seus passos só me falam que o que. Ele espera de mim é renuncia. É morrer pra mim mesmo, é tomar minha cruz. E seguir os seus passos. Se eu não sou capaz de fazer morrer minhas vontades. Tão pouco posso ser chamado um discípulo seu. A simplicidade Ele trazia no olhar. E tudo que Ele fez foi só pensando em nos amar. E ao ler sobre Ele, ao cantar sobre Ele. Eu me pergunto onde a essência foi parar. A sua comida era vontade do seu Pai. E o que fugia disso Ele deixava para trás. A minha paz custou o seu castigo. Por meu pecado foi moído. Cordeiro de Deus, seu nome é Jesus. Entre o que eu ouço por aí. E o que eu leio sobre Ele eu só acho contrastes. Precisamos nos lembrar, à verdade retornar. Alguns conceitos repensar. Não se preocupou em ajuntar riquezas. E nele não se achava nenhuma beleza. Pelos seus foi rejeitado e duramente açoitado. Entregue pra morrer numa cruz. E quando eu digo que quero imitálo e ser igual a Ele. Será que eu sou consciente do que isso quer dizer. A simplicidade Ele trazia no olhar. E tudo que Ele fez foi só pensando em nos amar. E ao ler sobre Ele, ao cantar sobre Ele. Eu me pergunto onde a essência foi parar. A sua comida era vontade do seu Pai. E o que fugia disso Ele deixava para trás. Eu preciso ser como Ele, e deixar tudo por Ele. Mais do que ler, falar, eu preciso viver Jesus. Viver, viver Jesus. Mais do que ler, falar, eu preciso viver.  "
862,Deus Acima de Tudo,Geraldo Guimaraes," Quantas vezes meu Senhor. Te entreguei o que restou. Com o coração cansado, eu Te adorei. Com a vida apertada, minhas coisas programadas. Com minhas prioridades, me afastei. Numa correria dessas. Pode até acontecer. Na família que a gente ama, esquecer. Foi buscando os Teus planos. Que me recordei dos anos. Que o homem te adorava só pelo prazer. De Te adorar, quero voltar. Para os teus braços e viver tudo de novo. Priorizar, Teu coração. Não abro mão da nossa comunhão. Nada justifica uma vida assim. Eu não posso ser feliz. Se o Senhor não estiver em mim. Vem Senhor assumir. O primeiro lugar. Minha prioridade é Te buscar. Acima de tudo o que há. Eu não quero vaidade. Para chegar no fim da idade. Ter aproveitado o mundo. E pouco te provei. Quero perfurmar o céu. Na fragrância do louvor. Quero revelar em minhas. Palavras o Teu sabor. Construir na minha casa. Uma sala pra nós dois. Coisas que eu necessito. Ficam pra depois. Eu só quero te adorar. Por inteiro Te adorar. Não vou mais te entregar. O tempo que Sobrar. Aqui estou, quero voltar. Para os teus braços e viver tudo de novo. Priorizar, Teu coração. Não abro mão da nossa comunhão. Nada justifica uma vida assim. Eu não posso ser feliz. Se o Senhor não estiver em mim. Vem Senhor assumir. O primeiro lugar. Minha prioridade é Te buscar. Acima de tudo o que há.  "
863,Você Tem Valor,Armando Filho," Quero que valorize o que você tem,. Você é um ser, você é alguém. Tão importante para Deus. Nada de fica sofrendo angústia e dor. Neste seu complexo inferior. Dizendo Às vezes que não é ninguém. Eu venho falar do valor que você tem. Eu venho falar do valor que você tem. Ele está em você. O Espírito Santo se move em você. Até com gemidos. Inexprimíveis. Inexprimíveis. Daí você pode então perceber. Que pra Ele há algo importante em você. Por isso levante e cante. Exalte ao Senhor. Você tem valor. O Espírito Santo se move em você. Você tem valor. O Espírito Santo se move em você. Você tem valor.  "
864,Tente Lembrar,Sérgio Lopes, Quando a gente não esquece o que passou. E não sente forças pra recomeçar. E reclama com o próprio coração. Nem dá tempo dele se recuperar. Bate um desespero com a agonia. De uma coisa que se acaba de perder. E perdemos quase sempre as esperanças. De voltar a ter vontade de viver. Mas existe alguém guardando Tua vida. Preparando um novo plano pra você. Que também se preocupa com Teu coração. Que faz tudo para não te ver sofrer. Tente lembrar. Se alguma vez Jesus te abandonou. Tente lembrar quantas vezes ele já te levantou.  
865,Ele Chegou,Anderson Freire," Serpente cruel, fez o homem cair. Achou que venceu bem ali no jardim. O tempo avançou, surgiram os heróis da fé. Lutaram, romperam, mas o mal ficou de pé. Mas uma promessa ia se cumprir. No ventre de uma mulher ia surgir. Uma semente que a mão de Deus plantou. Era Jesus, o Salvador. O pecado estava sufocando a humanidade. Mas a tal semente esmagaria a maldade. Chegou o nosso herói, despido de sua glória. O calcanhar ferido que mudou toda história. Ele chegou. Sem espada, sem escudo. Ele não tinha lança. Ele chegou. Pra estabelecer um reino com nova aliança. Seu calcanhar foi ferido. A profecia se cumpriu. E a serpente que um dia tanto riu. Esmagada será. Ele chegou sem trono, sem coroa, sem cavalaria. E caminhou ao matadouro, o seu sangue é o que valeria. Pra por um fim no erro que iniciou no jardim. E agora, diferente será. O calcanhar ferido, a cabeça da serpente esmagará. O Deus de paz, o Deus de paz. Esmagará satanás. Colocará, colocará aqui debaixo dos meus pés. Eu vou pisar, eu vou pisar. Com muita força. Livre sou. Morreu o velho Adão. Em Cristo eu nasci. Voltei à minha origem. Estou de volta no jardim.  "
866,Teu Santo Nome,Adoradores, Todo ser que vive louve o nome do Senhor. Toda criatura se derrame aos Seus pés. Ao som da Sua voz o universo se desfaz. Não há outro nome comparado ao Grande Eu Sou. E mesmo sendo pó. Com tudo que há em mim. Confessarei. Que Céus e Terra passarão. Mas o Teu nome é Eterno. Todo joelho dobrará. Ao ouvir Teu nome. Teu Santo nome. Todo ser confessará. Louvado seja o Teu nome. Teu Santo nome.  
867,Deixa Senhor,Damares," Na hora de Deus. Jesus descerá. Como raio reluzente. Que explode no oriente. Jesus Cristo descerá. Aquele que é vaso já transborda. Na glória, no poder e na unção. O Espírito de Deus em movimento. Os anjos vão entrando em ação. Tomando a vida imortal. Transformando com um toque sobrenatural. Ossos, carne, sangue, pele e coração. Quando em corpo glorioso Deus me transformar. Nada nesse mundo me impedirá. De subir no alto. Com asas de anjos. E corpo de luz. Em algum lugar nos ares desse céu azul. Encontrarei Aquele que morreu na cruz. Diante dos salvos. Diante dos anjos. Direi a Jesus. Deixa Te dizer que eu Te amo. Que há muito tempo sonho. Olhar dentro dos Teus olhos. E dizer Te adoro. Deixa eu beijar o rosto santo. De Quem enxugou meu pranto. Na ternura de um sorriso. Ver o Paraíso. Deixa, Senhor, Te falar. Como é grande o meu amor por Ti. Deixa, Senhor, declarar. Para o céu o quanto eu Te amo. Deixa, ó, deixa. Deixa eu Te falar do meu amor (meu amor). Deixa, ó, deixa. Eu dizer que sou o Teu adorador. Quando em corpo glorioso Deus me transformar. Nada nesse mundo me impedirá. De subir no alto. Com asas de anjos. E corpo de luz. Em algum lugar nos ares desse céu azul. Encontrarei Aquele que morreu na cruz. Diante dos salvos. Diante dos anjos. Eu direi a Jesus. Deixa Te dizer que eu Te amo. Que há muito tempo sonho. Olhar dentro dos Teus olhos. E dizer Te adoro. Deixa eu beijar o rosto santo. De Quem enxugou meu pranto. Na ternura de um sorriso. Ver o Paraíso. Deixa, Senhor, Te falar. Como é grande o meu amor por Ti. Deixa, Senhor, declarar. Para o céu o quanto eu Te amo. Deixa, ó, deixa. Deixa eu Te falar do meu amor (meu amor). Deixa, ó, deixa. Eu dizer que sou o Teu adorador. Deixa, Senhor, Te falar. Como é grande o meu amor por Ti. Deixa, Senhor, declarar. Para o céu o quanto eu Te amo. Deixa, ó, deixa. Deixa eu Te falar do meu amor (meu amor). Deixa, ó, deixa. Eu dizer que sou o Teu adorador. Eu dizer que sou o Teu adorador. Eu dizer que sou o Teu adorador.  "
868,Beija-me Com Tua Glória,Judson Oliveira," A tua face, queremos ver. A tua presença, queremos ter. Então vem. Amado vem. Vem e beijame. Com tua glória. Deixa teu rio fluir. Deixa teu vento soprar. Deixa teu fogo queimar. Até me consumir. De dentro. Pra fora. Vem queimar em mim. De dentro. Pra fora. Até me consumir.  "
869,Essência de Adorador,Ministério Flordelis," Eu não O adoro somente porque Ele é Santo. Eu não O adoro somente porque Ele é Justo. Fiel, Verdadeiro, Infalível, inefável, Insondável. Insolúvel, totalmente Incomparável. Majestoso, Glorioso, Onipotente Ele é. Pai da eternidade, é Autor da minha fé. Eu não O adoro, somente porque sei. Que Ele tem nas mãos, todo o poder. Comanda o Universo com a palma de Suas mãos. Entre todos vencedores Ele é o campeão. Eu tenho que o adorar. Pois mesmo antes da fundação do mundo. Em Seu coração um plano Ele traçou. Colocou em mim essência de adorador. E é por isso que se eu não Lhe adorar. Eu morro. Sem Te adorar. Sou como grão de areia no fundo do mar. Sou como folha seca voando no ar. Como pássaro sem asas sem poder voar. Sem Te adorar, | Minha vida não é vida, não tem alegria. Sou alguém sem esperança em busca de guarida. Uma alma implorando por socorro. E é por isso que se eu não Lhe adorar. Eu morro. Eu tenho que Lhe adorar. Eu tenho que Lhe engrandecer. Eu tenho que Lhe exaltar, eu tenho que Lhe bendizer. Eu tenho que enaltecer o Santo nome do Senhor. Pois foi Ele que em minha vida transformou. Transformou a minha morte em vida. Transformou minha tristeza em alegria. E é por isso que se eu não lhe adorar. Eu morro.  "
870,Nossa Missão,Adriana, Desde o ventre da minha mãe. Já me conhecia. Antes que eu nascesse. Jesus me escolheu. Hoje a minha vida. É para o seu louvor. Sigo anunciando o seu eterno amor. Aonde mandar eu irei. Seu amor eu não posso ocultar. Quero anunciar para o mundo ouvir. Que Jesus é o nosso Salvador. Grato eu estou Senhor. Porque me confiaste. A missão de proclamar o seu eterno amor. Mesmo sendo tão pequeno. Me deste autoridade. De em seu nome anunciar. A paz e a liberdade. Aonde mandar eu irei. Seu amor eu não posso ocultar. Quero anunciar para o mundo ouvir. Que Jesus é o nosso Salvador.  
871,Vou Cantar Teu Amor,Pe. Fábio de Melo," [Verso 1] Vou cantar Teu amor. Ser no mundo um farol. Eisme aqui, Senhor. Vem abrir as janelas do meu coração. [Verso 2] E então falarei imitando tua voz. Creio em Ti, Senhor. Nas pegadas deixadas por Ti. Vou andar. [Verso 3] Vou falar do Teu coração. Com ternura nas mãos e na voz. Proclamar que a vida é bem mais. Do que aquilo que o mundo ensina. E cantar.... [Refrão]. Cantar um canto ensinado por Deus. Com poesia ensinar nossa fé. Plantar o chão, cultivar o amor. Como poetas que querem sonhar. Pra realizar o que o mestre ensinou. Viemos cear, restaurar o coração. Fonte de vida no altar a brotar. A nos alimentar. [Verso 4] Celebrar meu viver. Pra no mundo ser mais. Faz de mim, Senhor,. Aprendiz da verdade, justiça e da paz. [Verso 5]. Comungar Teu viver. Neste Vinho, neste Pão. Quero ser, Senhor. Novo homem nascido do Teu coração. [Verso 3]. [Refrão].  "
872,Barrabás,Gerson Rufino," No fundo de uma cela fria. Estava eu e a solidão. Alegria tinha ido embora. Eu esperava a hora da execução. O pranto molhando o meu rosto. E eu revendo os meus pecados. Me vi num beco sem saída. Pois durante a vida eu fiz tudo errado. Eu sofrendo ali desesperado. Chegou um soldado tirou as correntes. E falou pra mim. Você vai se livrar da morte. É seu dia de sorte, você pode ir. E ele disse vai em paz. Você não tem mais nenhum motivo pra ficar. Outra pessoa vai morrer em seu lugar. Eu era o criminoso e ele era sem pecado. Eu estava sendo solto e ele sendo condenado. Eu era a malícia e ele era sem maldade. Eu era a mentira e ele era a verdade. Eu estava em plena guerra e ele trouxe me a paz. Ele era Jesus Cristo e eu era Barrabás.  "
873,"Glória, Glória, Aleluia",Thalles Roberto," Glória, glória, aleluia. Glória, glória, aleluia. Glória, glória, aleluia. Vencendo, vem Jesus. Já refulge a glória eterna de Jesus o Rei dos Reis. Breve os reinos deste mundo seguiram as suas leis. Os sinais da sua vinda mais se mostram cada vez. Vencendo, vem Jesus. Glória, glória, aleluia. Glória, glória, aleluia. Glória, glória, aleluia. Vencendo, vem Jesus. O clarim que chama os crentes a batalha já soou. Cristo à frente do seu povo multidões já conquistou. O inimigo em retirada seu furor patenteou. Vencendo, vem Jesus. Glória, glória, aleluia. Glória, glória, aleluia. Glória, glória, aleluia. Vencendo, vem Jesus. Eis que em glória refulgente sobre as nuvens descerá. E as nações e os reis da Terra com poder governará. Sim em paz e santidade toda Terra regerá. Vencendo, vem Jesus. Glória, glória, aleluia. Glória, glória, aleluia. Glória, glória, aleluia. Vencendo, vem Jesus. E por fim entronizado as nações há de julgar. Todos grandes e pequenos, o Juiz há de encarar. E os remidos triunfantes, em fulgor hão de cantar. Vencendo, vem Jesus. Glória, glória, aleluia. Glória, glória, aleluia. Glória, glória, aleluia. Vencendo, vem Jesus.  "
874,Milagres,Livres Para Adorar, O Deus que faz o cego ver. Está passando por aqui. Está passando por aqui. O Deus que faz o surdo ouvir. Silencia o medo em mim. Silencia o medo em mim. Sim eu creio em Ti. Sim eu creio em Ti. Deus do Sobrenatural. O Deus do impossível vem. Transformar meu coração. Transformar meu coração. O Deus que a morte já venceu. Vivo está dentro de mim. Vivo está dentro de mim. Aquele que era e há de vir. Em Seu poder vai ressurgir. O Deus que os mortos faz viver. Deus de Milagres. Deus de Milagres.  
