,titulo,artista,letras
21,Pau Que Nasce Torto/ Melô Do Tchan,É o Tchan," Pau que nasce torto nunca se endireita. Menina que requebra a mãe pega na cabeça. Pau que nasce torto nunca se endireita. Menina que requebra a mãe pega na cabeça. Domingo ela não vai (vai, vai). Domingo ela não vai não (vai, vai, vai). Olha, domingo ela não vai (vai, vai). Domingo ela não vai não (vai, vai, vai). Pau que nasce torto nunca se endireita. Menina que requebra a mãe pega na cabeça. Pau que nasce torto nunca se endireita. Menina que requebra a mãe pega na cabeça. Olha, domingo ela não vai (vai, vai). Domingo ela não vai não (vai, vai, vai). Olha, domingo ela não vai (vai, vai). Domingo ela não vai não (vai, vai, vai). Segure o tchan. Amarre o tchan. Segure o tchan tchan tchan. Segure o tchan. Amarre o tchan. Segure o tchan tchan tchan. Tudo que é perfeito a gente pega pelo braço. Joga ela no meio, mete em cima, mete embaixo. Tudo que é perfeito a gente pega pelo braço. Joga ela no meio, mete em cima, mete embaixo. Depois de nove meses você vê o resultado. Depois de nove meses você vê o resultado. Depois de nove meses você vê o resultado. Depois de nove meses você vê o resultado. Segure o tchan. Amarre o tchan. Segure o tchan tchan tchan. Segure o tchan. Amarre o tchan. Segure o tchan tchan tchan. Esse é o Gera Samba arrebentando no pedaço. Joga ela no meio, mete em cima, mete embaixo. Esse é o Gera Samba arrebentando no pedaço. Joga ela no meio, mete em cima, mete embaixo. Segure o tchan. Amarre o tchan. Segure o tchan tchan tchan. Segure o tchan. Amarre o tchan. Segure o tchan tchan tchan. Pau que nasce torto nunca se endireita. Menina que requebra a mãe pega na cabeça. Pau que nasce torto nunca se endireita. Menina que requebra a mãe pega na cabeça. Olha, domingo ela não vai (vai, vai). Domingo ela não vai não (vai, vai, vai). Olha, domingo ela não vai (vai, vai). Domingo ela não vai não (vai, vai, vai). Então segure o tchan. Amarre o tchan. Segure o tchan tchan tchan. Segure o tchan. Amarre o tchan. Segure o tchan tchan tchan. E tudo que é perfeito a gente pega pelo braço. Joga ela no meio, mete em cima, mete embaixo. Tudo que é perfeito a gente pega pelo braço. Joga ela no meio, mete em cima, mete embaixo. Depois de nove meses você vê o resultado. Depois de nove meses você vê o resultado. Olha, depois de nove meses você vê o resultado. Depois de nove meses você vê o resultado (segure o tchan). Segure o tchan. Amarre o tchan. Segure o tchan tchan tchan. Segure o tchan. Amarre o tchan. Segure o tchan tchan tchan. Esse é o Gera Samba arrebentando no pedaço. Joga ela no meio, mete em cima, mete embaixo. Esse é o Gera Samba arrebentando no pedaço. Joga ela no meio, mete em cima, mete embaixo. Segure o tchan. Amarre o tchan. Segure o tchan tchan tchan. Segure o tchan. Amarre o tchan. Segure o tchan tchan tchan. Segure o tchan. Amarre o tchan. Segure o tchan tchan tchan. Segure o tchan. Amarre o tchan. Segure o tchan tchan tchan.  "
22,Anjo,Banda Eva," Acredita em anjo. Pois é, sou o seu. Soube que anda triste. Que sente falta de alguém. Que não quer amar ninguém. Por isso estou aqui. Vim cuidar de você. Te proteger, te fazer sorrir. Te entender, te ouvir. E quando tiver cansada. Cantar pra você dormir. Te colocar sobre as minhas asas. Te apresentar as estrelas do meu céu. Passar em Saturno e roubar o seu mais lindo anel. Vou secar qualquer lágrima. Que ousar cair. Vou desviar todo mal do seu pensamento. Vou estar contigo a todo momento. Sem que você me veja. Vou fazer tudo que você deseja. Mas de repente você me beija. O coração dispara. E a consciência sente dor. E eu descubro que além de anjo. Eu posso ser seu amor. Vou secar qualquer lágrima. Que ousar cair. Vou desviar todo mal do seu pensamento. Estar contigo a todo momento. Sem que você me veja. Farei tudo, tudo, tudo que deseja. Mas de repente você me beija. O coração dispara. E a consciência sente dor. E eu descubro que além de anjo. Eu posso ser seu amor.  "
23,Me Abraça e Me Beija,Ivete Sangalo," Quando você passa eu sinto seu cheiro. Aguça meu faro e disparo em sua caça, iáiá. O tempo inteiro a te admirar. Perco o tino, páro de pensar. Seguindo seus passos aonde quer que vá. Quando você passa eu sinto seu cheiro. Aguça meu faro e disparo em sua caça, iáiá. O tempo inteiro a te admirar. Perco o tino, páro de pensar. Seguindo seus passos aonde quer que vá. Me abraça e me beija. Me chama de meu amor. Me abraça e deseja. Vem mostrar pra mim o seu calor. Me abraça e me beija. Me chama de meu amor. Me abraça e deseja. Vem mostrar pra mim o seu calor. Eu vejo em seus braços. Um laço perfeito. Me dá essa chance meu bem, me veste de beijos. Me dá essa chance meu bem, me cobre de beijos. Me abraça e me beija. Me chama de meu amor. Me abraça e deseja. Vem mostrar pra mim o seu calor. Me abraça e me beija. Me chama de meu amor. Me abraça e deseja. Vem mostrar pra mim o seu calor.  "
24,Coca-Cola Espumante,Trio da Huana, Cocacola espumante. Pica de jegue no cu do elefante. Elefante não tem cu. Pica de jegue no cu do urubu. Urubu não tem cabelo. Pica de jegue no cu do camelo. O camelo é bailarino. Pica de jegue no cu do menino. O menino é chorão. Pica de jegue no cu do ladrão. O ladrão tem dois revólver. Pica de jegue no cu do bode. O bode tem dois chifre. Pica de jegue no cu do xerife. O xerife é viado pica de jegue. Em quem tiver sentado.  
25,Pensando Em Você,Claudia Leitte," Tava satisfeita em te ter como amigo. Mas o que será que aconteceu comigo. Aonde foi que eu errei. Às vezes me pergunto se eu não entendi errado. Grande amizade com estar apaixonado. Se for só isso logo vai passar. Mas quando toca o telefone, será você. O que estiver fazendo eu paro de fazer. E se fica muito tempo sem me ligar. Arranjo uma desculpa pra te procurar. Que tola, mas eu não consigo evitar. Porque eu só vivo pensando em você. E é sem querer. Você não sai da minha cabeça mais. E eu só vivo acordada a sonhar. Imaginar nós dois. Ás vezes penso ser um sonho impossível. Uma ilusão terrível. Será. Hoje eu pedi tanto em oração. Que as portas do seu coração. Se abrissem pra eu te conquistar. Mas que seja feita a vontade de Deus. E se ele quiser, então. Não importa como, onde, quando eu vou ter seu coração. Eu faço tudo pra chamar sua atenção. De vez em quando meto os pés pelas mãos. Engulo a seco o ciúme. Quando outra apaixonada quer tirar de mim tua atenção. Coração apaixonado é bobo. Sorriso seu ele derrete todo. O teu charme, teu olhar, tua fala mansa me faz delirar. Mas quanta coisa aconteceu e foi dita. Qualquer mínimo detalhe era pista. Coisas que ficaram para trás. Coisas que você nem lembra mais. Mas eu guardo tudo aqui no meu peito. Tanto tempo estudando teu jeito. Tanto tempo esperando uma chance. Sonhei tanto com esse romance. Que tola, mas eu não consigo evitar. Por que eu só vivo pensando em você. E é sem querer. Você não sai da minha cabeça mais. Eu só vivo acordada a sonhar. Imaginar nós dois. Ás vezes penso ser um sonho impossível. Uma ilusão terrível. Será. Hoje eu pedi tanto em oração. Que as portas do seu coração. Se abrissem pra eu te conquistar. Mas que seja feita a vontade de Deus. E se ele quiser, então. Não importa como, onde, quando eu vou ter seu coração.  "
26,Outra vez,Saulo Fernandes," Outra noite sem você. Outra vez sem ombro pra recostar. Outra noite sem dormir. Menos uma chance pra sonhar. Fecho os olhos me concentro. Talvez o pensamento me mostre um filme seu. Te veja feliz, te veja cantando. Pra me tirar a saudade e aliviar a dor. Queria estar perto de você. Ouvir suas histórias de princesa. Ver o seu sorriso de menina. E sentir sua pureza, te aconselhar como amigo. Te livrar do perigo, te desejar sorte. Te abraçar forte e dizer. Faz tempo que eu não vejo o sol. Faz tempo que eu ando só. Faz tempo que eu não sou seu namorado amor. Tô sem saber o que fazer. Queria ficar com você. Se for pra enlouquecer que seja do seu lado. (Outra noite sem dormir).  "
27,Poema Anjo,Banda Eva," Hoje eu acordei mais cedo. E fiquei te olhando dormir. Imaginei algum suposto medo. Para que tão logo. Pudesse te cobrir. Tenho cuidado de você. Todo esse tempo. Você esta sob o meu abraço. E minha proteção. Tenho visto você errar e crescer. Amar e voar. Você sabe onde pousar. Ao acordar já terei partido. Ficarei de longe, escondido. Mas sempre perto decerto. Como se eu fosse humano, vivo. Vivendo pra te cuidar, te proteger. Sem você me ver. Sem saber quem sou. Se sou anjo. Ou se sou. Seu amor.  "
28,Segure o Tchan,É o Tchan," Pau que nasce torto. Nunca se endireita. Menina que requebra. A mãe pega na cabeça. Pau que nasce torto. Nunca se endireita. Menina que requebra. A mãe pega na cabeça. Domingo ela não vai. Vai, vai. Domingo ela não vai não. Vai, vai, vai. Domingo ela não vai. Vai, vai. Domingo ela não vai não. Vai, vai, vai. Segure o tchan. Amarre o tchan. Segure o tchan tchan tchan. Tchan tchan. Tudo que é perfeito. A gente pega pelo braço. Joga ela no meio. Mete em cima. Mete em baixo. Tudo que é perfeito. A gente pega pelo braço. Joga ela no meio. Mete em cima. Mete em baixo. Depois de nove meses. Você vê o resultado. Depois de nove meses. Você vê o resultado. Segure o tchan. Amarre o tchan. Segure o tchan tchan tchan. Tchan tchan.  "
29,Vem Meu Amor,Ivete Sangalo, Quando eu te vejo paro logo em seu olhar. O meu desejo é que eu possa te beijar. Sentir seu corpo me abrigar em seu calor. Hoje o que eu quero é ganhar o seu amor. E fico assim querendo o seu prazer. Eu não consigo um minuto sem te ver. Sua presença alegra meu coração. E é pra você que eu canto essa canção. Vem meu amor me tirar da solidão. Vem meu amor me tirar da solidão. Vem para o Olodum. Vem dançar no Pelô. Vem meu amor. Chega pra cá me dá a mão. Vem meu amor me tirar da solidão. Vem meu amor me tirar da solidão. Vem para o Olodum. Vem dançar no Pelô. Vem meu amor. Chega pra cá me dá a mão. E fico assim querendo seu prazer. Eu não consigo um minuto sem te ver. Sua presença alegra meu coração. E é pra você que eu canto essa canção. Vem meu amor me tirar da solidão. Vem meu amor me tirar da solidão. Vem para o Olodum. Vem dançar no Pelô. Vem meu amor. Chega pra cá me dá a mão. Vem meu amor me tirar da solidão. Vem meu amor me tirar da solidão. Vem para o Olodum. Vem dançar no Pelô. Vem meu amor. Chega pra cá me dá a mão.  
30,Faraó Divindade do Egito,Olodum," Deuses. Divindade infinita do universo. Predominante esquema mitológico. A ênfase do espírito original. Shu. Formará no Éden um ovo cósmico. A Emersão. Nem Osíris sabe como aconteceu. A Emersão. Nem Osíris sabe como aconteceu. A Ordem ou submissão. Do olho seu. Transformouse. Na verdadeira humanidade. Epopéia. Do código de Geb. E Nut. Gerou as estrelas. Osíris proclamou matrimônio com Ísis. E o mau Set irado o assassinou. E impera. Hórus levando avante. A vingança do pai. Derrotando o império. Do mau Set. É o grito da vitória. Que nos satisfaz. Cadê. Tutancâmon. Hei Gizé. Akhaenaton. Hei Gizé. Tutancâmon. Hei Gizé. Akhaenaton. Eu falei Faraó. Êeeh Faraó. É, eu clamo Olodum Pelourinho. Êee Faraó. É Pirâmide, a base do Egito. Êee Faraó. É, eu clamo Olodum Pelourinho. Êee Faraó. Que mara mara mara. Maravilha ê. Egito, Egito ê. Que mara mara mara. Maravilha ê. Egito, Egito ê. Que mara mara mara. Maravilha ê. Egito, Egito ê. Que mara mara mara. Maravilha ê. Egito, Egito ê. Faraó ó ó ó ó. Faraó ó ó ó ó. Faraó ó ó ó ó. Faraó ó ó ó ó. Pelourinho. Uma pequena comunidade. Que porém Olodum unira. Em laço de confraternidade. Despertaivos para a cultura Egípcia no Brasil. Em vez de cabelos trançados. Veremos turbantes. De Tutancâmon. E nas cabeças, enchemse de liberdade. O povo negro pede igualdade. Deixando de lado as separações. Cadê. Tutancâmon. Hei Gizé. Akhaenaton. Hei Gizé. Tutancâmon. Hei Gizé. Akhaenaton. Eu falei Faraó. Êee Faraó. Esse é o Olodum rebentando. Êee Faraó. Batendo na palma da mão. Êee Faraó. Esse é o Olodum rebentando. Êee Faraó. Tutancâmon. Hei Gizé. Akhaenaton. Hei Gizé. Tutancâmon. Hei Gizé. Akhaenaton. Eu falei Faraó. Êeeh Faraó. Clamo Olodum Pelourinho. Êee Faraó. Pirâmide, a base do Egito. Êee Faraó. Clamo Olodum Pelourinho. Êee Faraó. Que mara mara mara. Maravilha ê. Egito, Egito ê. Que mara mara mara. Maravilha ê. Egito, Egito ê. Que mara mara mara. Maravilha ê. Egito, Egito ê. Que mara mara mara. Maravilha ê. Egito, Egito ê. Faraó ó ó ó ó. Faraó ó ó ó ó. Faraó ó ó ó ó. Faraó ó ó ó ó.  "
31,Bomba,Bragaboys," Sensual, o movimento é sensual. Sensual, o movimento é bem sexy. Sexy, o movimento é bem sexy. Sexy, já tá chegando o Bragaboys com essa dança que é uma. Bomba, para dançar isso aqui é bomba. Pra balançar isso aqui é bomba. Para mexer isso aqui é bomba. E a mulherada se joga assim. Assim, assim, assim todo mundo uma mão vai na cabeça. Uma mão vai na cabeça, o movimento é sexy. O movimento é sexy. Bota a mão nessa cintura. Bota a mão nessa cintura. O movimento é sexy. O movimento é sexy. E agora vamos começar. Devagarinho até embaixo, embaixo, embaixo. Devagarinho até em cima, em cima, em cima. Devagarinho até embaixo, embaixo, embaixo. Devagarinho até em cima, em cima, em cima. Sensual, o movimento é sensual. Sensual, o movimento é bem sexy. Sexy, o movimento é bem sexy. Sexy, já tá chegando o Bragaboys com essa dança que é uma. Bomba, para dançar isso aqui é bomba. Pra balançar isso aqui é bomba. E a mulherada se joga bomba. E os marmanjos dançando é bomba. Tudo que a rádio já toca é bomba. E na boate já rola bomba. Toda galera já dança bomba. Por isso pega na cintura e acaba acaba acaba acaba acaba logo. E acaba, acaba, acaba acaba, acaba logo. E acaba acaba acaba acaba acaba logo.  "
32,Nobre Vagabundo,Daniela Mercury, Quanto tempo tenho pra matar essa saudade. Meu bem o ciúme é pura vaidade. Se tu foge o tempo logo traz ansiedade. Respirar o amor aspirando liberdade. Respirar o amor aspirando liberdade. Quanto tempo tenho pra matar essa saudade. Meu bem o ciúme é pura vaidade. Se tu foge o tempo logo traz ansiedade. Respirar o amor aspirando liberdade. Tenho a vida doida encabeço o mundo. Sou ariano torto vivo de amor profundo. Sou perecível ao tempo vivo por um segundo. Perdoa meu amor esse nobre vagabundo. Quanto tempo tenho pra matar essa saudade. Meu bem o ciúme é pura vaidade. Se tu foge o tempo logo traz ansiedade. Respirar o amor aspirando liberdade. Tenho a vida doida encabeço o mundo. Sou ariano torto vivo de amor profundo. Sou perecível ao tempo vivo por um segundo. Perdoa meu amor esse nobre vagabundo. Sou perecível ao tempo vivo por um segundo. Perdoa meu amor esse nobre vagabundo. Perdoa meu amor esse nobre vagabundo. Perdoa meu amor esse nobre vagabundo. Quanto tempo tenho pra matar essa saudade. Meu bem o ciúme é pura vaidade. Se tu foge o tempo logo traz ansiedade. Respirar o amor aspirando liberdade. Tenho a vida doida encabeço o mundo. Sou ariano torto vivo de amor profundo. Sou perecível ao tempo vivo por um segundo. Perdoa meu amor esse nobre vagabundo. Perdoa meu amor esse nobre vagabundo. Perdoa meu amor esse nobre vagabundo.  
33,Metralhadora,Banda Vingadora," Paredão zangado. Grave tá batendo. Médio tá no talo. Corneta tá doendo. Pega metralhadora. Trá, trá, trá, trá, trá. As que comandam vão no trá. Trá, trá, trá. Trá, trá, trá,trá, trá. Paredão zangado. Grave tá batendo. Médio tá no talo. Corneta tá doendo. Ele tá zangado. Tá querendo falar. Já tá todo armado. Tá pronto pra atirar. Pega metralhadora. Trá, trá, trá, trá, trá. As que comandam vão no trá. Trá, trá, trá. Trá, trá, trá, trá, trá.  "
34,Tão Sonhada,Banda Eva," Arrumei a casa, preparei o coração. Esperando sua chegada tão sonhada. Vesti o melhor sorriso. Espalhei pelo chão. O perfume da rosa mais enfeitada. Pra te colorir e te cobrir de bem querer. Arrumei a casa, preparei o coração. Esperando sua chegada tão sonhada. Vesti o melhor sorriso. Espalhei pelo chão. O perfume da rosa mais enfeitada. Pra te colorir e te cobrir de bem querer. Tá faltando você pra ficar perfeito. Aprendi a amar assim do seu jeito. E aceito ser seu e viver esse amor. E aceito ser seu e viver esse amor.  "
35,Deixa Acontecer Naturalmente,Faz Pra Mim," Deixa acontecer naturalmente. Eu não quero ver você chorar. Deixa que o amor encontre a gente. Nosso caso vai eternizar. Deixa acontecer naturalmente. Eu não quero ver você chorar. Deixa que o amor encontre a gente. Nosso caso vai eternizar. Você já disse que me quer. Pra toda a vida, eternidade. Quando está distante de mim. Fica louca de saudade. Que a razão do seu viver. Sou eu. Está tudo bem, eu acredito. Eu não tô duvidando disso. Só que eu tenho muito medo. De me apaixonar. Esse filme já passou na minha vida. E você tá me ajudando a superar. Eu não quero ser um mal na sua vida. Deixa acontecer naturalmente. Eu não quero ver você chorar. Deixa que o amor encontre a gente. Nosso caso vai eternizar.  "
36,Mal Acostumado,Araketu, Amor de verdade eu só senti. Foi com você meu bem. Comigo. E todas as loucuras. Desse nosso amor. Você me deu também.... Você já faz parte. Da minha vida. E fica tão difícil. Dividir você de mim. E quando faz carinho. Me abraça. Aí eu fico de graça. Te chamando pra me amar.... Mal acostumado. Você me deixou. Mal acostumado. Com o seu amor. Então volta. Traz de volta meu sorriso. Sem você não posso ser feliz...(2x). Amor de verdade eu só senti. Foi com você meu bem. E todas as loucuras. Desse nosso amor. Você me deu também.... Você já faz parte. Da minha vida. E fica tão difícil. Dividir você de mim. E quando faz carinho. Me abraça. Aí eu fico de graça. Te chamando pra me amar.... Mal acostumado. Você me deixou. Mal acostumado. Com o seu amor. Então volta. Traz de volta meu sorriso. Sem você não posso ser feliz...(3x).  
37,Coca-cola Espumante,Trio da Huana, Cocacola espumante (pica de jegue no cu do elefante). Elefante não tem dedo. (Pica de jegue no cu do camelo) o camelo é invocado. (Pica de jegue no cu do viado) o viado só um pouquinho. (Pica do jegue no cu do foguinho) de foguinho. Cocacola espumante (pica de jegue no cu do elefante). Elefante não tem dedo. (Pica de jegue no cu do camelo) o camelo é invocado. (Pica de jegue no cu do viado) o viado só um pouquinho. (Pica do jegue no cu do foguinho) Que foguinho gente. Cocacola espumante (pica de jegue no cu do elefante). Elefante não tem dedo. (Pica de jegue no cu do camelo) o camelo é invocado. (Pica de jegue no cu do viado) o viado diz que não. (Pica de jegue no cu do fogão) ai fogão. Cocacola espumante (pica de jegue no cu do elefante). Elefante não tem dedo. (Pica de jegue no cu do camelo) o camelo é invocado. (Pica de jegue no cu do viado) o viado diz que não. (Pica de jegue no cu do fogão) ai fogão.  
38,Colorir Papel,Jammil e Uma Noites," É um vento que passa e que leva. Raia o brilho de cor amarela. Planta o pé no chão. O amor dando volta na terra. Arco íris de luz aquarela. Banda coração. Vamos ver o pôr do sol. Me dê a mão. Uma estrela só. Não é constelação. Sem destino vamos juntos. Passear feito nuvens no céu. Derramar a tinta colorir papel. É um vento que passa e que leva. Raia o brilho de cor amarela. Planta o pé no chão. O amor dando volta na terra. Arco íris de luz aquarela. Banda coração. Vamos ver o pôr do sol. Me dê a mão. Uma estrela só. Não é constelação. Sem destino vamos juntos. Passear feito nuvens no céu. Derramar a tinta colorir papel. E amanhecer nós dois. Perfume, bem me quer. Tem biscoito, queijo, bolo. Leite no café. Vamos ver o pôr do sol. Me dê a mão. Uma estrela só. Não é constelação. Sem destino vamos juntos. Passear feito nuvens no céu. Derramar a tinta colorir papel. Vamos ver o pôr do sol. Me dê a mão. Uma estrela só. Não é constelação. Sem destino vamos juntos. Passear feito nuvens no céu. Derramar a tinta colorir papel.  "
39,Baianidade Nagô,Banda Beijo," Já pintou verão. Calor no coração. A festa vai começar. Salvador se agita. Numa só alegria. Eternos Dodô e Osmar. Na avenida Sete. Da paz eu sou tiete. Na barra o farol a brilhar. Carnaval na bahia. Oitava maravilha. Nunca irei te deixar, meu amor. Eu vou. Atrás do trio elétrico vou. Dançar ao negro toque do agogô. Curtindo minha baianidade nagô ô ô ô ô. Eu queria. Que essa fantasia fosse eterna. Quem sabe um dia. A paz vence a guerra. E viver será só festejar.  "
40,Muito Obrigado Axé (part. Maria Bethania),Ivete Sangalo," Odô, Axé Odô, Axé Odô, Axé Odô. Odô, Axé Odô, Axé Odô, Axé Odô. Isso é pra te levar no Ilê. Pra te lembrar do Badauê. Pra te lembrar de lá. Isso é pra te levar no meu terreiro. Pra te levar no Candomblé. Pra te levar no altar. Isso é pra te levar na fé. Deus é brasileiro. Muito obrigado Axé. Ilumina o Mirin Orunmilá. Na estrada que vem a cota. É um malê é um maleme. Quem tem santo é quem entende. Quanto mais pra quem tem Ogum. Missão e paz. Quanto mais pra quem tem ideais e. Os Orixás. Joga as armas prá lá. Joga, joga as armas pra lá. Joga as armas pra lá. Faz a festa. Joga as armas prá lá. Joga, joga as armas pra lá. Joga as armas pra lá. Faz um samba. Joga as armas prá lá. Joga, joga as armas pra lá. Joga as armas pra lá. Traz a orquestra. Joga as armas prá lá. Joga, joga as armas pra lá. Joga as armas pra lá. Faz a festa.  "
41,Lepo-Lepo,Psirico," Ah, eu já não sei o que fazer. Duro, pérapado e com o salário atrasado. Ah, eu não tenho mais pra onde correr. Já fui despejado, o banco levou o meu carro. Agora vou conversar com ela. Será que ela vai me querer. Agora vou saber a verdade. Se é dinheiro, ou é amor, ou cumplicidade. Eu não tenho carro, não tenho teto. E se ficar comigo é porque gosta. Do meu rá rá rá rá rá rá rá o lepo lepo. É tão gostoso quando eu rá rá rá rá rá rá rá o lepo lepo. Ah, eu já não sei o que fazer. Duro, pérapado e com o salário atrasado. Ah, eu não tenho mais pra onde correr. Já fui despejado, o banco levou o meu carro. Agora vou conversar com ela. Será que ela vai me querer. Agora vou saber a verdade. Se é dinheiro ou se é amor ou cumplicidade. Eu não tenho carro, não tenho teto. E se ficar comigo é porque gosta. Do meu rá rá rá rá rá rá rá lepo lepo. É tão gostoso quando eu rá rá rá rá rá rá rá  o lepo lepo.  "
42,Maravilhosa É Ela,Léo Santana," Maravilhosa é ela. Cheirosa aqui é ela. Estilosa aqui é ela. É ela, é ela. Inteligente é ela. Sarada aqui é ela. Quem mete dança é ela. Quem vai no chão é ela. Quem vai no chão é ela. Quem vai no chão é ela. Quem vai no chão é ela. É ela, é ela. Que mulher é essa que me deixa alucinado. Quando ela passa, para até o som dos carros. Não existe coisa igual, com essa qualidade. Sabe que é top e seduz com o seu charme. Sabe que é cheirosa, ela é demais. Deixa o gigante louco e quando passa eu vou atrás.  "
